plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Filter,Group by,Join,Map,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Reduce,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job10v0,1GB,3.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,200000.0,0.0,200000.0,200000.0,1.0,1.0,1.0,200000,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,397,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,7.98,0.0,0.0,23.94,0.0,0.0,0.0,0.0,5.983936280687191,12.206072645530174
Job10v2,1GB,3.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,6001215.0,0.0,6001215.0,6001215.0,1.0,1.0,1.0,6001215,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3689,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,251.28666666666666,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.213110697596676,15.607472506691972
Job10v3,1GB,3.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,1500000.0,0.0,1500000.0,1500000.0,1.0,1.0,1.0,1500000,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1269,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,56.81666666666666,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.1459844677143876,14.22097566607244
Job10v4,1GB,3.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,150000.0,0.0,150000.0,150000.0,1.0,1.0,1.0,150000,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,410,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,8.066666666666666,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.016157159698354,11.918390573078392
Job10v5,1GB,3.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,800000.0,0.0,800000.0,800000.0,1.0,1.0,1.0,800000,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,803,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,39.39333333333334,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.688354713946762,13.592367006650065
Job10v6,1GB,3.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,200000.0,0.0,200000.0,200000.0,1.0,1.0,1.0,200000,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,459,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,7.98,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.129050210060545,12.206072645530174
Job10v8,1GB,3.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,6001215.0,0.0,6001215.0,6001215.0,1.0,1.0,1.0,6001215,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3460,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,251.28666666666666,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.14902386805177,15.607472506691972
Job10v9,1GB,3.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,1500000.0,0.0,1500000.0,1500000.0,1.0,1.0,1.0,1500000,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1115,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,56.81666666666666,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.016609683894219,14.22097566607244
Job11v0,1GB,12.0,1512706.6666666667,2207266.623938606,1.0,2.5000000000000013,825000.0,5551093.500000001,6001215.0,0.5154711719385294,1.421726693949188,12654410.422211127,14613317.517552413,89.97461203045586,33747311.95852201,1.0,1.0,1.0,7651215,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,750008.0,1060648.8580713223,16.0,1500000.0,1500016.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,6407,1,3,0.0,0.0,2.0,4,12,11,8,13.5,19.465,106.12272727272726,79.58,83.42142857142858,420.4057142857143,375.16285714285715,2.0,0.0,0.0,8.765146421639022,15.850375016721008
Job11v1,1GB,12.0,267506.5833333333,393282.54196684284,1.0,1.8000000000000007,25.0,800000.0,800000.0,-1.5000028671619974,0.70694452830965,2249413.099774038,2597288.1305149007,50.61071926713142,4498730.601522793,1.0,1.0,1.0,810025,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,400004.5,565679.0609882073,9.0,800000.0,800009.0,7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,3771,1,3,0.0,0.0,2.0,4,12,11,8,13.5,11.958,24.056,43.99363636363636,51.24857142857143,168.25799999999998,207.39857142857142,2.0,0.0,0.0,8.235095497258357,13.604820390369863
Job11v2,1GB,12.0,285004.1666666667,384408.814174047,1.0,2.5000000000000013,10000.0,800000.0,800000.0,-1.5201000063457424,0.6492364437362147,2263446.327544163,2581185.7239918653,89.97461203045586,4498730.601522793,1.0,1.0,1.0,1010000,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,400008.0,565674.111240739,16.0,800000.0,800016.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,3031,1,3,0.0,0.0,2.0,4,12,11,8,13.5,14.212,28.14272727272727,60.38363636363636,60.90857142857143,152.77571428571432,284.6657142857143,2.0,0.0,0.0,8.016647877057803,13.825460888817442
Job11v4,1GB,12.0,2150409.1666666665,2874056.5392151913,1.0,2.5000000000000013,150000.0,6001215.0,6001215.0,-1.5193440189260612,0.6495550726568355,17084556.46986039,19243573.492171735,89.97461203045586,33747311.95852201,1.0,1.0,1.0,7651215,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,3000615.5,4243488.5081499275,16.0,6001215.0,6001231.0,96019440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,7100,1,3,0.0,0.0,2.0,4,12,11,8,13.5,92.431,185.3190909090909,398.1818181818182,396.1328571428571,1004.672857142857,1877.142857142857,2.0,0.0,0.0,8.867850063029406,15.850375016721008
Job11v5,1GB,12.0,2158742.5,2867788.1202639113,1.0,2.5000000000000013,200000.0,6001215.0,6001215.0,-1.5188170976477557,0.6494318405317067,17154849.135509185,19164825.805586707,89.97461203045586,33747311.95852201,1.0,1.0,1.0,7701215,1.8003645e+18,2567071.6666666665,3044257.762642371,200000.0,6001215.0,3000615.5,4243488.5081499275,16.0,6001215.0,6001231.0,96019440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem', 'part']",0.0,6001215.0,0.0,1500000.0,200000.0,0.0,0.0,1.0,7676,1,3,0.0,0.0,2.0,4,12,11,8,13.5,92.431,185.29545454545453,398.1818181818182,396.1328571428571,1004.5985714285713,1877.142857142857,2.0,0.0,0.0,8.94585385712759,15.856888666583824
Job11v6,1GB,12.0,1512706.6666666667,2207266.623938606,1.0,2.5000000000000013,825000.0,5551093.500000001,6001215.0,0.5154711719385294,1.421726693949188,12654410.422211127,14613317.517552413,89.97461203045586,33747311.95852201,1.0,1.0,1.0,7651215,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,750008.0,1060648.8580713223,16.0,1500000.0,1500016.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,7381,1,3,0.0,0.0,2.0,4,12,11,8,13.5,19.465,106.12272727272726,79.58,83.42142857142858,420.4057142857143,375.16285714285715,2.0,0.0,0.0,8.906664409770052,15.850375016721008
Job11v7,1GB,12.0,267506.5833333333,393282.54196684284,1.0,1.8000000000000007,25.0,800000.0,800000.0,-1.5000028671619974,0.70694452830965,2249413.099774038,2597288.1305149007,50.61071926713142,4498730.601522793,1.0,1.0,1.0,810025,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,400004.5,565679.0609882073,9.0,800000.0,800009.0,7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,3260,1,3,0.0,0.0,2.0,4,12,11,8,13.5,11.958,24.056,43.99363636363636,51.24857142857143,168.25799999999998,207.39857142857142,2.0,0.0,0.0,8.089482474360754,13.604820390369863
Job11v8,1GB,12.0,285004.1666666667,384408.814174047,1.0,2.5000000000000013,10000.0,800000.0,800000.0,-1.5201000063457424,0.6492364437362147,2263446.327544163,2581185.7239918653,89.97461203045586,4498730.601522793,1.0,1.0,1.0,1010000,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,400008.0,565674.111240739,16.0,800000.0,800016.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,3289,1,3,0.0,0.0,2.0,4,12,11,8,13.5,14.212,28.14272727272727,60.38363636363636,60.90857142857143,152.77571428571432,284.6657142857143,2.0,0.0,0.0,8.098338846189057,13.825460888817442
Job11v9,1GB,12.0,300837.5,375870.0916655066,1.0,2.5000000000000013,105000.0,800000.0,800000.0,-1.52608016821714,0.598507828042256,2530558.457009579,2318559.9485418564,89.97461203045586,4498730.601522793,1.0,1.0,1.0,1010000,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,400008.0,565674.111240739,16.0,800000.0,800016.0,12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['supplier', 'partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,3154,1,3,0.0,0.0,2.0,4,12,11,8,13.5,11.958,24.045454545454547,43.99363636363636,51.24857142857143,127.02428571428572,207.39857142857142,2.0,0.0,0.0,8.056426767522984,13.825460888817442
Job12v0,1GB,10.0,469452.1,751291.7552310154,1.0,1.0,5008.0,1558162.0,1558162.0,-1.238122423634125,0.8727798093638044,2479481.830062483,3461795.47218203,31622.776601683796,4927340.883523283,0.85,0.85,0.85,1568162,15581620000.0,784081.0,1094715.8485753278,10000.0,1558162.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1558162.0,0.0,1558162.0,1558162.0,"['lineitem', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,1.0,3569,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,94.4075,0.0,0.0,452.87600000000003,0.0,2.0,1.0,0.0,8.18004072349016,14.265414790882257
Job12v1,1GB,10.0,255003.5,346767.9580213226,1.0,1.0,75008.0,750000.0,750000.0,-1.279667540123356,0.7826286527702825,1423024.9470757707,1341640.7864998737,474341.6490252569,2371708.2451262847,0.9,0.9,0.9,900000,112500000000.0,450000.0,424264.0687119285,150000.0,750000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,750000.0,0.0,750000.0,750000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2121,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,24.331249999999997,0.0,0.0,111.95,0.0,2.0,1.0,0.0,7.659642954564682,13.710150042306449
Job12v2,1GB,10.0,11257.1,18109.323598939613,1.0,1.0,17.0,37500.0,37500.0,-1.2380954625275158,0.872870790426049,59332.23459890922,83796.64745680463,79.05694150420949,118585.41225631423,0.85,0.85,0.85,37525,937500.0,18762.5,26498.82662496587,25.0,37500.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,37500.0,0.0,37500.0,37500.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1419,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,3.457142857142857,0.0,0.0,24.2,0.0,2.0,1.0,0.0,7.257707677160043,10.532762656501662
Job12v3,1GB,10.0,220003.5,274060.942207406,1.0,1.0,100008.0,600000.0,600000.0,-1.3748044967271789,0.6336014401080597,1264911.0640673519,894427.1909999158,632455.5320336759,1897366.5961010277,0.9499999999999998,0.95,0.95,800000,120000000000.0,400000.0,282842.71247461904,200000.0,600000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,600000.0,0.0,600000.0,600000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,1934,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,17.765,0.0,0.0,80.48400000000001,0.0,2.0,1.0,0.0,7.56734567601324,13.592367006650065
Job12v4,1GB,10.0,205003.5,320976.9203181818,1.0,1.0,75008.0,800000.0,800000.0,0.018482667853709778,1.3377437461178348,1502081.8885799802,1453444.1853748634,474341.6490252569,2529822.1281347037,0.9499999999999998,0.95,0.95,950000,120000000000.0,475000.0,459619.4077712559,150000.0,800000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,150000.0,0.0,150000.0,150000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,1611,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,17.765,0.0,0.0,61.636,0.0,2.0,1.0,0.0,7.384610383176974,13.764217263576723
Job12v5,1GB,10.0,160125.6,337243.4695370361,1.0,1.0,211.5,800000.0,800000.0,0.24999853308049413,1.4999989000383631,1265554.587571196,1787944.3023329894,1287.0470076885304,2529822.1281347037,0.9499999999999998,0.95,0.95,800407,325600000.0,400203.5,565397.6324892951,407.0,800000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,407.0,0.0,407.0,407.0,"['supplier', 'partsupp']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,2264,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,14.947500000000002,0.0,0.0,48.112,0.0,2.0,1.0,0.0,7.724888439323074,13.592875627280659
Job12v6,1GB,10.0,297223.8,394685.4657760334,1.0,1.0,100008.0,857401.0,857401.0,-1.2976732323498512,0.7509925716376596,1671897.7800698522,1469993.3244763392,632455.5320336759,2711340.0281060287,0.82822,0.82822,0.82822,1057401,171480200000.0,528700.5,464852.7050588175,200000.0,857401.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,857401.0,0.0,857401.0,857401.0,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,3534,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,97.22500000000001,0.0,0.0,461.892,0.0,2.0,1.0,0.0,8.170185652879642,13.871324568498947
Job12v7,1GB,10.0,255003.5,346767.9580213226,1.0,1.0,75008.0,750000.0,750000.0,-1.279667540123356,0.7826286527702825,1423024.9470757707,1341640.7864998737,474341.6490252569,2371708.2451262847,0.9,0.9,0.9,900000,112500000000.0,450000.0,424264.0687119285,150000.0,750000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,750000.0,0.0,750000.0,750000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1888,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,24.331249999999997,0.0,0.0,111.95,0.0,2.0,1.0,0.0,7.543273346705446,13.710150042306449
Job12v8,1GB,10.0,9049.7,14555.072449531508,1.0,1.0,17.0,30142.0,30142.0,-1.238095585603357,0.8728703682010001,47698.21508714975,67343.65927836117,79.05694150420949,95317.37323279529,0.8401893333333332,0.8401893333333332,0.8401893333333332,30167,753550.0,15083.5,21295.93492899525,25.0,30142.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,30142.0,0.0,30142.0,30142.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1620,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,3.457142857142857,0.0,0.0,24.2,0.0,2.0,1.0,0.0,7.3901814282264295,10.314503890682618
Job12v9,1GB,10.0,122026.3,191913.82294205215,1.0,1.0,5008.0,400076.0,400076.0,-1.2385312628923917,0.8714732183915406,648387.0868856042,872236.4523912079,31622.776601683796,1265151.3971695246,0.9,0.9,0.9,410076,4000760000.0,205038.0,275825.3847781237,10000.0,400076.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,400076.0,0.0,400076.0,400076.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,1786,1,2,1.0,0.0,1.0,2,10,9,7,11.5,0.0,14.947500000000002,0.0,0.0,71.46799999999999,0.0,2.0,1.0,0.0,7.487733761436444,12.924097787356022
