plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Filter,Group by,Join,Map,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Reduce,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job0v2,50GB,12.0,16500000.166666666,27510328.529811893,1.0,150000.90000000014,7500000.0,68250000.00000003,75000000.0,1.1057180573462757,1.7343425436001134,290000000.0,360177039.8012622,7500000.0,750000000.0,1.0,1.0,1.0,82500000.0,562500000000000.0,41250000.0,47729707.73009196,7500000.0,75000000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",7500000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,70458,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,909.0909090909091,0.0,0.0,3380.0,0.0,2.0,0.0,0.0,11.162772066593137,18.22830885130491
Job0v2,5GB,12.0,1937500.1666666667,2646019.604991647,1.0,75000.90000000007,750000.0,6900000.000000002,7500000.0,0.9511254555652564,1.6455033614464414,51500000.0,59822863.52223538,750000.0,150000000.0,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,5.0,7952,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,89.4609090909091,0.0,0.0,333.1828571428572,0.0,2.0,0.0,0.0,8.98117874833641,15.925723758310864
Job0v3,10GB,12.0,4333358.5,3892464.157255833,1.0,15.900000000000015,5000000.0,8000000.0,8000000.0,-1.8965814098161953,-0.08872213678239113,152669166.66666666,318459025.1573453,15000.0,800000000.0,1.0,1.0,1.0,10000000.0,16000000000000.0,5000000.0,4242640.687119286,2000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,10.0,6492,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,131.0309090909091,0.0,0.0,926.0971428571429,0.0,2.0,0.0,0.0,8.778325928634482,16.11809565095832
Job0v3,1GB,12.0,433358.5,389218.91138009867,1.0,15.900000000000015,500000.0,800000.0,800000.0,-1.8966300273426366,-0.0886768137284515,15269166.666666666,31844608.714296784,15000.0,80000000.0,1.0,1.0,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,3239,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,12.92,0.0,0.0,91.25428571428574,0.0,2.0,0.0,0.0,8.08301991917133,13.815510557964274
Job0v3,50GB,12.0,21666691.833333332,19462443.04023288,1.0,15.900000000000015,25000000.0,40000000.0,40000000.0,-1.8965770820891295,-0.08872616915952418,763335833.3333334,1592300878.1961298,15000.0,4000000000.0,1.0,1.0,1.0,50000000.0,400000000000000.0,25000000.0,21213203.435596425,10000000.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,40000000.0,40000000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,10000000.0,40000000.0,0.0,50.0,20742,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,659.0909090909091,0.0,0.0,4660.0,0.0,2.0,0.0,0.0,9.93991590914968,17.72753356339242
Job0v3,5GB,12.0,2166691.8333333335,1946216.7971687966,1.0,15.900000000000015,2500000.0,4000000.0,4000000.0,-1.8965868180587373,-0.08871709715145662,76335833.33333333,159228793.57756457,15000.0,400000000.0,1.0,1.0,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,5.0,6207,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,65.08636363636364,0.0,0.0,459.91285714285715,0.0,2.0,0.0,0.0,8.733432966413652,15.424948470398375
Job0v4,10GB,12.0,2335000.1666666665,2805408.585701453,1.0,1000.9000000000009,2000000.0,7400000.000000002,8000000.0,0.4868062497776462,1.3450981697349347,50833333.333333336,79126270.39527811,1000000.0,200000000.0,1.0,1.0,1.0,10000000.0,16000000000000.0,5000000.0,4242640.687119286,2000000.0,8000000.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,10.0,7509,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,131.0309090909091,0.0,0.0,515.2428571428571,0.0,2.0,0.0,0.0,8.923857580099885,16.11809565095832
Job0v4,1GB,12.0,235000.16666666666,279203.25929356826,1.0,1000.9000000000009,200000.0,740000.0000000001,800000.0,0.5094560502810657,1.3599364302843289,5233333.333333333,7807090.794058096,200000.0,20000000.0,1.0,1.0,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2702,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,12.92,0.0,0.0,50.86571428571428,0.0,2.0,0.0,0.0,7.9017475185201445,13.815510557964274
Job0v4,50GB,12.0,11668333.5,14033078.195312591,1.0,1000.9000000000009,10000000.0,37000000.000000015,40000000.0,0.48476996792158156,1.3437338170531203,253500000.0,396138233.4488808,1000000.0,1000000000.0,1.0,1.0,1.0,50000000.0,400000000000000.0,25000000.0,21213203.435596425,10000000.0,40000000.0,10000000.0,0.0,10000000.0,10000000.0,10000000.0,10000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,10000000.0,40000000.0,0.0,50.0,27139,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,659.0909090909091,0.0,0.0,2590.0,0.0,2.0,0.0,0.0,10.208727086726242,17.72753356339242
Job0v4,5GB,12.0,1168333.5,1401951.950717771,1.0,1000.9000000000009,1000000.0,3700000.000000001,4000000.0,0.489346642592539,1.346793303837505,25500000.0,39500632.90632189,1000000.0,100000000.0,1.0,1.0,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,5.0,4712,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,65.08636363636364,0.0,0.0,256.0371428571429,0.0,2.0,0.0,0.0,8.457867725331422,15.424948470398375
Job0v5,10GB,12.0,50005.166666666664,52217.900955050995,1.0,1.4000000000000004,50012.5,100000.0,100000.0,-1.9999999118156837,-6.614407948395943e-08,1866791.6666666667,4002762.3849557526,250.0,10000000.0,1.0,1.0,1.0,100025.0,2500000.0,50012.5,70693.00044912509,25.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,100000.0,10.0,2098,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,1.408,0.0,0.0,14.080000000000002,0.0,2.0,0.0,0.0,7.6487397889562425,11.513175433725436
Job0v5,1GB,12.0,5005.166666666667,5216.939033455143,1.0,1.4000000000000004,5012.5,10000.0,10000.0,-1.9999911757172282,-6.624070786045425e-06,186791.66666666666,400213.3311331179,250.0,1000000.0,1.0,1.0,1.0,10025.0,250000.0,5012.5,7053.390142335811,25.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,2229,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,0.13999999999999999,0.0,0.0,1.4,0.0,2.0,0.0,0.0,7.709308333385869,9.21283725217477
Job0v5,50GB,12.0,250005.16666666666,261111.08764133786,1.0,1.4000000000000004,250012.5,500000.0,500000.0,-1.9999999964728365,-2.6454192624390286e-09,9333458.333333334,20014091.70335783,250.0,50000000.0,1.0,1.0,1.0,500025.0,12500000.0,250012.5,353535.7129237441,25.0,500000.0,500000.0,0.0,500000.0,500000.0,500000.0,500000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,500000.0,50.0,3142,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,7.087000000000001,0.0,0.0,70.87,0.0,2.0,0.0,0.0,8.052614818815567,13.12241337615437
Job0v5,5GB,12.0,25005.166666666668,26106.25313749156,1.0,1.4000000000000004,25012.5,50000.0,50000.0,-1.9999996472366104,-2.646192959620336e-07,933458.3333333334,2001346.224524049,250.0,5000000.0,1.0,1.0,1.0,50025.0,1250000.0,25012.5,35337.661389797715,25.0,50000.0,50000.0,0.0,50000.0,50000.0,50000.0,50000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,50000.0,5.0,2198,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,0.704,0.0,0.0,7.040000000000001,0.0,2.0,0.0,0.0,7.6953031349635665,10.820278159451934
Job0v6,10GB,12.0,30009697.0,31309301.02715597,1.0,3.400000000000002,30043026.0,59986052.0,59986052.0,-1.999995060727473,-3.707203296541472e-06,1119906720.6666667,2401047615.6807404,2500.0,5998605200.0,1.0,1.0,1.0,60086052.0,5998605200000.0,30043026.0,42345833.46769021,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,59986052.0,59986052.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['lineitem', 'supplier']",0.0,59986052.0,0.0,0.0,0.0,0.0,100000.0,10.0,40065,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,703.0981818181818,0.0,0.0,5518.308571428572,0.0,2.0,0.0,0.0,10.598258414212172,17.911288292703848
Job0v6,1GB,12.0,3002278.5,3132288.9475423414,1.0,3.400000000000002,3005607.5,6001215.0,6001215.0,-1.9999950765246517,-3.6953421749868865e-06,112039763.33333333,240209017.59606734,2500.0,600121500.0,1.0,1.0,1.0,6011215.0,60012150000.0,3005607.5,4236428.754046561,10000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['lineitem', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,1.0,5961,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,68.66,0.0,0.0,538.8714285714286,0.0,2.0,0.0,0.0,8.692993531219926,15.609137449140757
Job0v6,50GB,12.0,150086243.16666666,156585978.45854002,1.0,3.400000000000002,150252905.5,300005811.0,300005811.0,-1.9999950621897669,-3.7061053548895956e-06,5600942222.0,12008263191.063343,2500.0,30000581100.0,1.0,1.0,1.0,300505811.0,150002905500000.0,150252905.5,211782589.96287647,500000.0,300005811.0,300005811.0,0.0,300005811.0,300005811.0,300005811.0,300005811.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['lineitem', 'supplier']",0.0,300005811.0,0.0,0.0,0.0,0.0,500000.0,50.0,186715,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,3572.806363636364,0.0,0.0,28041.67714285714,0.0,2.0,0.0,0.0,12.137338669098433,19.520977649522948
Job0v6,5GB,12.0,15008235.166666666,15658183.240830747,1.0,3.400000000000002,15024897.5,29999795.0,29999795.0,-1.9999950642370894,-3.7045681512918103e-06,560079923.3333334,1200794642.9514375,2500.0,2999979500.0,1.0,1.0,1.0,30049795.0,1499989750000.0,15024897.5,21177703.139646955,50000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['lineitem', 'supplier']",0.0,29999795.0,0.0,0.0,0.0,0.0,50000.0,5.0,23399,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,348.8218181818182,0.0,0.0,2737.7257142857147,0.0,2.0,0.0,0.0,10.06044856538989,17.218366396958828
Job0v7,10GB,12.0,17499342.166666668,21045252.874137834,1.0,1000.9000000000009,15000000.0,55487446.80000001,59986052.0,0.48428417611428376,1.3434075301174995,380143420.0,594260805.5120062,1000000.0,1500000000.0,1.0,1.0,1.0,74986052.0,899790780000000.0,37493026.0,31809942.42801065,15000000.0,59986052.0,15000000.0,0.0,15000000.0,15000000.0,15000000.0,15000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,59986052.0,0.0,15000000.0,0.0,0.0,0.0,10.0,44099,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,859.0909090909091,0.0,0.0,3441.4285714285716,0.0,2.0,0.0,0.0,10.694192385440877,18.132812680872068
Job0v7,1GB,12.0,1751869.3333333333,2104126.0120311384,1.0,1000.9000000000009,1500000.0,5551093.500000001,6001215.0,0.4879279325446544,1.345848623734014,38168691.666666664,59314187.18376251,1000000.0,150000000.0,1.0,1.0,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,6133,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,84.0281818181818,0.0,0.0,337.1385714285715,0.0,2.0,0.0,0.0,8.721439305625983,15.830575565385956
Job0v7,50GB,12.0,87502635.33333333,105260041.27622378,1.0,1000.9000000000009,75000000.0,277505229.9000001,300005811.0,0.4843546396389482,1.343454929431196,1900176351.6666667,2971870746.1387787,1000000.0,7500000000.0,1.0,1.0,1.0,375005811.0,2.2500435825e+16,187502905.5,159103134.76447865,75000000.0,300005811.0,75000000.0,0.0,75000000.0,75000000.0,75000000.0,75000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,300005811.0,0.0,75000000.0,0.0,0.0,0.0,50.0,311814,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,4364.545454545455,0.0,0.0,17480.0,0.0,2.0,0.0,0.0,12.650162135175105,19.742452079814623
Job0v7,5GB,12.0,8751632.666666666,10524355.769948136,1.0,1000.9000000000009,7500000.0,27749815.500000007,29999795.0,0.48493050948991234,1.3438415574478157,190166325.0,297071669.13732076,1000000.0,750000000.0,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,5.0,24869,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,426.6081818181819,0.0,0.0,1710.4928571428572,0.0,2.0,0.0,0.0,10.12137732690179,17.43984602425903
Job0v8,10GB,12.0,3250000.6666666665,5532958.669316532,1.0,1.2000000000000002,1500000.0,13650000.000000006,15000000.0,1.0872865517127952,1.723750391487659,53000050.0,75333217.37464158,300.0,150000000.0,1.0,1.0,1.0,16500000.0,22500000000000.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",1500000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,10.0,39913,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,179.39545454545453,0.0,0.0,668.1071428571429,0.0,2.0,0.0,0.0,10.594457364348266,16.61887093887081
Job0v8,1GB,12.0,325000.6666666667,553295.4824598012,1.0,1.2000000000000002,150000.0,1365000.0000000005,1500000.0,1.0872890566748135,1.7237518659079663,5300050.0,7533283.747145065,300.0,15000000.0,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5166,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,17.69545454545454,0.0,0.0,65.98571428571428,0.0,2.0,0.0,0.0,8.549853973655786,14.316285845876763
Job0v8,50GB,12.0,16250000.666666666,27664795.055350527,1.0,1.2000000000000002,7500000.0,68250000.00000003,75000000.0,1.0872863290478554,1.7237502604269694,265000050.0,376666255.7225096,300.0,750000000.0,1.0,1.0,1.0,82500000.0,562500000000000.0,41250000.0,47729707.73009196,7500000.0,75000000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",7500000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,204180,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307692,0.0,909.0909090909091,0.0,0.0,3380.0,0.0,2.0,0.0,0.0,12.226757236723007,18.22830885130491
