plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Filter,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Group by,Join,Sort-Partition,Log_netRunTime,Log_sourceCardinalitySum
Job3v70,1GB,11.0,419545.45454545453,372009.4390298085,2500.0,2500.0,200000.0,800000.0,800000.0,-1.8492319809904472,0.06078289200059131,18200000.0,34686020.23870712,200000.0,80000000.0,0.90625,0.25,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,10000.0,0.0,10000.0,10000.0,2500.0,0.0,2500.0,2500.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2667,1,2,1.0,5,2.0,12,11,8,16.0,0.0,14.212,0.0,0.0,77.79142857142857,0.0,0.0,1.0,0.0,7.888709524182015,13.815510557964275
Job1v48,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,487,1,1,0.0,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.18826412308259,12.206072645530176
Job12v91,1GB,9.0,2333738.666666666,2792886.4761663247,1.0,1.0,750000.0,6001215.0,6001215.0,-1.5097169768884016,0.6166965724612197,30381075.0,41904668.13269436,750000.0,60012150.0,0.9,0.5,1.0,7501215.0,9001822500000.0,3750607.5,3182839.650078605,1500000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,750000.0,0.0,750000.0,750000.0,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5446,1,2,1.0,2,2.0,10,9,7,11.5,0.0,115.53875,0.0,0.0,403.814,0.0,0.0,1.0,1.0,8.602636673233706,15.830575565385955
Job9v56,1GB,15.0,69999.58333333331,205482.36600096413,0.75,1.0,7500.0,101987.19999999992,800000.0,9.202056709096784,3.290696837380912,17.5,10.606601717798213,10.0,25.0,0.8555318518518518,0.199786666666666,1.0,960025.0,3e+16,240006.25,379555.88102796755,25.0,800000.0,14989.333333333301,12971.905848152455,7500.0,29967.9999999999,44967.999999999905,1685699999999.9944,5.0,0.0,5.0,5.0,12489.583333333301,15594.26094820885,0.75,29967.9999999999,"['customer', 'nation', 'supplier', 'partsupp']",150000.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,2446,1,4,3.0,2,4.0,17,16,7,13.352941176470587,9.090769230769233,11.981666666666667,0.0,32.23090909090909,71.34444444444446,0.0,0.0,3.0,0.0,7.802209316247118,13.774714604771605
Job8v67,1GB,6.0,266667.33333333326,413117.7071976783,1.0,1.0,1.0,800000.0,800000.0,-1.5000000000000002,0.7071067811865478,400005.0,565678.3538814262,10.0,800000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,1667,1,1,0.0,2,4.0,8,7,7,10.375,0.0,16.882857142857144,0.0,0.0,118.18,0.0,0.0,0.0,0.0,7.418780882750793,13.592367006650065
Job2v28,1GB,14.0,2144723.660714286,2177745.500361404,1.25,11.0,3000607.5,5101032.750000004,6001215.0,-0.8941213058004558,0.4603167878763649,84019510.0,144609497.9204155,10000.0,300060750.0,0.8611111111111112,0.25,1.0,6011240.0,1500303750000.0,2003746.666666667,3461912.7201820575,25.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,15.0,14.142135623730953,5.0,25.0,1500304.375,2121749.027045737,1.25,3000607.5,"['lineitem', 'supplier', 'nation']",0.0,6001215.0,25.0,0.0,0.0,0.0,10000.0,1.0,4858,1,3,2.0,4,4.0,16,15,7,16.0,0.0,68.66,0.0,0.0,471.68750000000006,0.0,0.0,2.0,0.0,8.488382109562117,15.60914160802511
Job5v76,1GB,8.0,1550304.25,2748548.105348648,1.0,1.0,100000.5,6001215.0,6001215.0,-0.6694140746384399,1.1512343538595748,200000.0,0.0,200000.0,200000.0,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,10449,1,2,0.0,1,6.0,11,10,9,13.272727272727273,0.0,97.225,0.0,0.0,267.24666666666667,0.0,0.0,1.0,0.0,9.254261559034113,15.640255798558085
Job11v98,1GB,11.0,3564299.272727273,2843957.9198037763,1.0,1.0,6001215.0,6001215.0,6001215.0,-1.8249257856871162,-0.2708624558428735,55503645.0,67948188.29429486,6001215.0,150000000.0,1.0,1.0,1.0,7701215.0,1.8003645e+18,2567071.666666666,3044257.7626423715,200000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,12002430.0,36014581476225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,0.0,0.0,1.0,7173,1,3,0.0,4,2.0,12,11,8,13.5,77.78,159.08909090909094,291.8181818181818,333.34285714285716,836.9571428571428,1375.7142857142858,0.0,2.0,0.0,8.878079256126435,15.856888666583824
Job5v83,1GB,8.0,412500.5,674404.1497078312,1.0,1.0,75000.5,1500000.0,1500000.0,-0.6933033641778765,1.1229216365666712,150000.0,0.0,150000.0,150000.0,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018393,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,3344,1,2,0.0,1,6.0,11,10,9,13.272727272727273,0.0,24.33125,0.0,0.0,72.94999999999997,0.0,0.0,1.0,0.0,8.114922974204593,14.316285845876765
Job11v85,1GB,11.0,437277.45454545453,416746.05054646026,1.0,1.0,800000.0,800000.0,800000.0,-1.96643385912514,-0.18271189206200328,2400625.0,3751799.776440635,2500.0,8000000.0,1.0,1.0,1.0,810025.0,200000000000.0,270008.33333333326,459013.344259547,25.0,800000.0,800000.0,0.0,800000.0,800000.0,1600000.0,640000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,3583,1,3,0.0,4,2.0,12,11,8,13.5,11.958,24.055999999999997,43.99363636363636,51.24857142857143,168.25799999999995,207.39857142857144,0.0,2.0,0.0,8.183955717304954,13.604820390369866
Job13v61,1GB,11.0,7275.181818181818,4666.793884846035,1.0,1.0,10000.0,10000.0,10000.0,-0.9583123429667646,-1.0206266614223212,353335.0,502220.3235134954,10.0,1000000.0,1.0,1.0,1.0,10025.0,250000.0,5012.5,7053.39014233581,25.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1643,1,2,0.0,6,2.0,12,11,9,16.0,0.0,0.15555555555555556,0.0,0.0,1.4,0.0,0.0,1.0,0.0,7.404279118037268,9.21283725217477
Job9v36,1GB,15.0,934172.15,1728166.000403426,0.25,1.0,200000.0,3000607.5,6001215.0,3.016284755657741,2.0243825040200982,100005.0,141414.28516949766,10.0,200000.0,0.7777777777777778,0.25,1.0,7011215.0,9.601944e+21,1752803.75,2852215.3689234117,10000.0,6001215.0,1133535.833333333,1616931.4940194846,200000.0,3000607.5,3400607.5,1.200243e+17,150.0,0.0,150.0,150.0,1066869.25,1677649.4537402063,0.25,3000607.5,"['lineitem', 'part', 'partsupp', 'supplier']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,7633,1,4,3.0,2,4.0,17,16,7,13.352941176470587,0.10769230769230767,69.02923076923075,0.0,0.3818181818181818,163.54181818181826,0.0,0.0,3.0,0.0,8.94023623179847,15.763021567815043
Job12v12,1GB,9.0,957682.6637222222,1936818.1543645824,1.0,1.0,10000.0,1893023.259600001,6001215.0,3.507500230586748,2.261933312236568,482987.66225000005,541626.3461755164,100000.0,865975.3245000001,0.82886,0.1443,1.0,6011215.0,60012150000.0,3005607.5,4236428.754046561,10000.0,6001215.0,865975.3245000001,0.0,865975.3245000001,865975.3245000001,865975.3245000001,865975.3245000001,0.0,0.0,0.0,0.0,865975.3245000001,0.0,865975.3245000001,865975.3245000001,"['lineitem', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,1.0,3946,1,2,1.0,2,2.0,10,9,7,11.5,0.0,94.4075,0.0,0.0,452.876,0.0,0.0,1.0,1.0,8.28045768658256,15.609137449140755
Job6v71,1GB,14.0,190719.6428571429,334142.3293555762,25.0,25.0,10000.0,800000.0,800000.0,-0.1767246230807964,1.3189534486178491,1804050.0,3490244.190955699,250.0,8000000.0,1.0,1.0,1.0,1010000.0,1600000000000000.0,336666.66666666674,412350.9831846329,10000.0,800000.0,405000.0,558614.3571373726,10000.0,800000.0,810000.0,8000000000.0,3350.0,5759.068935166517,25.0,10000.0,0.0,0.0,0.0,0.0,"['supplier', 'partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,2097,1,3,0.0,5,0.0,14,13,7,16.0,2.394,19.139000000000006,21.542,6.840000000000002,58.102857142857154,61.548571428571435,3.0,2.0,0.0,7.648263030901919,13.825460888817444
Job9v87,1GB,15.0,144675.56341733332,276293.67442920234,0.20126,1.0,25.0,600000.0,800000.0,0.6113413947834836,1.5357076653730897,5005.0,7063.996744053609,10.0,10000.0,0.8001400000000001,0.20126,1.0,960025.0,3e+16,240006.25,379555.88102796755,25.0,800000.0,200016.66666666663,346395.72775704577,25.0,600000.0,600050.0,375000000.0,25.0,0.0,25.0,25.0,200002.15042,346408.299208629,0.20126,600000.0,"['partsupp', 'supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,3223,1,4,3.0,2,4.0,17,16,7,13.352941176470587,1.8615384615384616,11.981666666666667,0.0,6.6,40.01777777777777,0.0,0.0,3.0,0.0,8.078067881815437,13.774714604771605
Job1v95,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,1100,1,1,0.0,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,7.0030654587864625,13.592367006650065
Job1v5,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,865,1,1,0.0,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.762729506931878,13.592367006650065
Job7v28,1GB,7.0,38679.71428571428,51108.80681681089,1.0,1.0,30189.000000000004,78113.40000000004,150000.0,1.5044847535911137,1.700834540538829,1116993.0000000002,1652692.662244557,30189.000000000004,3018900.0000000005,0.8402519999999999,0.20126,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30189.000000000004,0.0,30189.000000000004,30189.000000000004,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1477,1,1,1.0,3,2.0,8,7,7,16.0,0.0,3.457142857142857,0.0,0.0,24.2,0.0,0.0,0.0,0.0,7.297768282531379,11.918390573078392
Job7v57,1GB,7.0,631093.4285714283,514817.26356312,1.0,1.0,729412.9999999995,1037647.8,1500000.0,-0.5428969610255359,0.20730416885735173,26988280.999999985,39931614.58961171,729412.9999999995,72941299.99999996,0.8972550666666667,0.486275333333333,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729412.9999999995,0.0,729412.9999999995,729412.9999999995,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2508,1,1,1.0,3,2.0,8,7,7,16.0,0.0,24.35,0.0,0.0,170.45000000000005,0.0,0.0,0.0,0.0,7.827240901752813,14.220975666072441
Job7v56,1GB,7.0,2571949.5714285714,2070615.478815044,1.0,1.0,3000607.5,4200850.500000001,6001215.0,-0.6099996080792054,0.13416451683068928,111022477.5,164267845.82218632,3000607.5,300060750.0,0.9,0.5,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000607.5,0.0,3000607.5,3000607.5,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,6199,1,1,1.0,3,2.0,8,7,7,16.0,0.0,107.69428571428571,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.73214326770192,15.607472506691973
Job1v16,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018393,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,437,1,1,0.0,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.07993319509559,11.918390573078392
Job13v96,1GB,11.0,691019.7272727273,1763008.5245949943,1.0,1.0,200000.0,200000.0,6001215.0,6.063997659158258,2.8351658199121315,7066668.333333332,10044433.204517648,10.0,20000000.0,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,6453,1,2,0.0,6,2.0,12,11,9,16.0,68.53272727272727,207.9818181818182,616.3636363636364,251.28666666666663,1012.6,2260.0,0.0,1.0,0.0,8.77230041793584,15.640255798558085
Job7v60,1GB,7.0,57143.142857142855,67258.98771769856,1.0,1.0,50000.0,110000.00000000006,200000.0,1.1600005890365797,1.503293597781581,1850000.0,2737243.1386341993,50000.0,5000000.0,0.85,0.25,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,50000.0,50000.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,1268,1,1,1.0,3,2.0,8,7,7,16.0,0.0,3.4200000000000004,0.0,0.0,23.94,0.0,0.0,0.0,0.0,7.145196134997171,12.206072645530176
Job2v8,1GB,14.0,222145.0892857143,257087.5084407359,6.25,3017.5000000000005,200000.0,620000.0000000006,800000.0,1.3722908939394465,1.6391533102270468,3000000.0,4679031.238764423,200000.0,10000000.0,0.8611111111111112,0.25,1.0,1010000.0,1600000000000000.0,336666.66666666674,412350.9831846329,10000.0,800000.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,100012.5,141403.67856777983,25.0,200000.0,50003.125,70706.25870127234,6.25,100000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,2010,1,3,2.0,4,4.0,16,15,7,16.0,0.10769230769230767,11.255384615384617,0.9684615384615384,0.2333333333333333,40.45333333333333,2.098333333333333,0.0,2.0,0.0,7.6058900010531225,13.825460888817444
Job5v8,1GB,8.0,2275456.125,3085962.221189895,1.0,1.0,100000.5,6001215.0,6001215.0,-1.7328824564646388,0.5149307351167122,6001215.0,0.0,6001215.0,6001215.0,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,6025,1,2,0.0,1,6.0,11,10,9,13.272727272727273,0.0,97.225,0.0,0.0,510.5533333333333,0.0,0.0,1.0,0.0,8.703672758358856,15.640255798558085
Job8v16,1GB,6.0,2000405.666666667,3099013.58387024,1.0,1.0,1.0,6001215.0,6001215.0,-1.5000000000000009,0.7071067811865472,3000612.5,4243492.750790615,10.0,6001215.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,5680,1,1,0.0,2,4.0,8,7,7,10.375,0.0,107.69428571428571,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.644706511715198,15.607472506691973
Job0v55,1GB,12.0,775001.0,759035.3567067275,1.0,1.4000000000000004,825000.0,1500000.0,1500000.0,-1.9824102058379565,-0.013841335164046144,28250083.33333333,59905503.50378225,500.0,150000000.0,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018393,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2859,1,2,0.0,6,2.0,13,12,8,13.692307692307693,0.0,17.69545454545454,0.0,0.0,128.66428571428574,0.0,1.0,1.0,0.0,7.958227192322313,14.316285845876765
